"SUID","interaction","MI","name","pvalue","selected","shared interaction","shared name"
"7677","interacts with","0.5985855394748333","SERPINA3 (interacts with) PSPHP1","0.0","false","interacts with","SERPINA3 (interacts with) PSPHP1"
"7678","interacts with","0.48433811260777593","SERPINA3 (interacts with) ERVMER34-1","0.004285196681163228","false","interacts with","SERPINA3 (interacts with) ERVMER34-1"
"7679","interacts with","0.48727592640284934","SERPINA3 (interacts with) ORM1","0.0","false","interacts with","SERPINA3 (interacts with) ORM1"
"7680","interacts with","0.2125970835806204","FGF19 (interacts with) ADA","8.024779115700653E-5","false","interacts with","FGF19 (interacts with) ADA"
"7681","interacts with","0.17999978389619256","FGF19 (interacts with) EIF4EBP1","8.024779115700653E-5","false","interacts with","FGF19 (interacts with) EIF4EBP1"
"7682","interacts with","0.10420925070633406","FGF19 (interacts with) FST","0.0283586604778856","false","interacts with","FGF19 (interacts with) FST"
"7683","interacts with","0.1795253622981137","FGF19 (interacts with) CCL25","1.1835311908292567E-6","false","interacts with","FGF19 (interacts with) CCL25"
"7684","interacts with","0.16805578214800898","FGF19 (interacts with) CCL13","0.004285196681163228","false","interacts with","FGF19 (interacts with) CCL13"
"7685","interacts with","0.19058534274346195","FGF19 (interacts with) TNFSF12","0.004285196681163228","false","interacts with","FGF19 (interacts with) TNFSF12"
"7686","interacts with","0.1147350092521654","FGF19 (interacts with) FGF21","1.0023796854330413E-5","false","interacts with","FGF19 (interacts with) FGF21"
"7687","interacts with","0.1845846486462804","FGF19 (interacts with) DNER","8.024779115700653E-5","false","interacts with","FGF19 (interacts with) DNER"
"7688","interacts with","0.16789731951865514","FGF19 (interacts with) PLAUR","0.0283586604778856","false","interacts with","FGF19 (interacts with) PLAUR"
"7689","interacts with","0.3803936173866571","AGT (interacts with) PGLYRP2","6.052689173845494E-4","false","interacts with","AGT (interacts with) PGLYRP2"
"7690","interacts with","0.4219191858093982","AGT (interacts with) A1BG","8.024779115700653E-5","false","interacts with","AGT (interacts with) A1BG"
"7691","interacts with","0.31789639551868387","AGT (interacts with) MBL2","8.024779115700653E-5","false","interacts with","AGT (interacts with) MBL2"
"7692","interacts with","0.46481906165776427","AGT (interacts with) ERVMER34-1","0.0","false","interacts with","AGT (interacts with) ERVMER34-1"
"7693","interacts with","0.44949719238057917","AGT (interacts with) APOH","0.0","false","interacts with","AGT (interacts with) APOH"
"7694","interacts with","0.41336742423823547","AGT (interacts with) SERPINA6","8.024779115700653E-5","false","interacts with","AGT (interacts with) SERPINA6"
"7695","interacts with","0.41632813983865524","AGT (interacts with) SERPINF2","8.024779115700653E-5","false","interacts with","AGT (interacts with) SERPINF2"
"7696","interacts with","0.4274263258185324","AGT (interacts with) CPN2","0.0283586604778856","false","interacts with","AGT (interacts with) CPN2"
"7697","interacts with","0.46640565999812383","AGT (interacts with) CLU","0.0","false","interacts with","AGT (interacts with) CLU"
"7698","interacts with","0.3304428863194718","AGT (interacts with) LPA","0.0283586604778856","false","interacts with","AGT (interacts with) LPA"
"7699","interacts with","0.43585497550555174","SERPINA6 (interacts with) ITIH4","1.432542973134332E-9","false","interacts with","SERPINA6 (interacts with) ITIH4"
"7700","interacts with","0.393277921225761","SERPINA6 (interacts with) APOB","6.052689173845494E-4","false","interacts with","SERPINA6 (interacts with) APOB"
"7701","interacts with","0.45252479390694866","SERPINA6 (interacts with) C4BPA","0.0","false","interacts with","SERPINA6 (interacts with) C4BPA"
"7702","interacts with","0.41528001483244215","SERPINA6 (interacts with) GC","8.024779115700653E-5","false","interacts with","SERPINA6 (interacts with) GC"
"7703","interacts with","0.3360120033117625","SERPINA6 (interacts with) APOA2","1.3609158244776154E-10","false","interacts with","SERPINA6 (interacts with) APOA2"
"7704","interacts with","0.4343037468518188","SERPINA6 (interacts with) CPN2","0.0","false","interacts with","SERPINA6 (interacts with) CPN2"
"7705","interacts with","0.44971162682115956","SERPINA6 (interacts with) CLU","6.052689173845494E-4","false","interacts with","SERPINA6 (interacts with) CLU"
"7706","interacts with","0.4727721729913041","SERPINA6 (interacts with) CFI","0.0","false","interacts with","SERPINA6 (interacts with) CFI"
"7707","interacts with","0.41764024365101","SERPINA6 (interacts with) AGT","8.024779115700653E-5","false","interacts with","SERPINA6 (interacts with) AGT"
"7708","interacts with","0.3052028047001514","IGHG1 (interacts with) FBLN1","0.0","false","interacts with","IGHG1 (interacts with) FBLN1"
"7709","interacts with","0.31997217743941897","IGHG1 (interacts with) SERPINA3","6.052689173845494E-4","false","interacts with","IGHG1 (interacts with) SERPINA3"
"7710","interacts with","0.32052852996894904","IGHG1 (interacts with) SERPINA7","0.0","false","interacts with","IGHG1 (interacts with) SERPINA7"
"7711","interacts with","0.30013427757294925","IGHG1 (interacts with) GPX3","0.0283586604778856","false","interacts with","IGHG1 (interacts with) GPX3"
"7712","interacts with","0.32671029837722226","IGHG1 (interacts with) CFI","0.004285196681163228","false","interacts with","IGHG1 (interacts with) CFI"
"7713","interacts with","0.7363374566724221","IGHG1 (interacts with) Total-IGHG","0.0","false","interacts with","IGHG1 (interacts with) Total-IGHG"
"7714","interacts with","0.28877887793848395","IGHG1 (interacts with) HBD","1.0023796854330413E-5","false","interacts with","IGHG1 (interacts with) HBD"
"7715","interacts with","0.27354493609549096","IGHG1 (interacts with) LPA","8.024779115700653E-5","false","interacts with","IGHG1 (interacts with) LPA"
"7716","interacts with","0.3143102332361841","IGHG1 (interacts with) IGHA1","0.0","false","interacts with","IGHG1 (interacts with) IGHA1"
"7717","interacts with","0.28246681375073873","IGHG1 (interacts with) IGHM","0.0283586604778856","false","interacts with","IGHG1 (interacts with) IGHM"
"7718","interacts with","0.30072963970574385","GPX3 (interacts with) SELENOP","0.0","false","interacts with","GPX3 (interacts with) SELENOP"
"7719","interacts with","0.31253389577879614","GPX3 (interacts with) APOA2","8.024779115700653E-5","false","interacts with","GPX3 (interacts with) APOA2"
"7720","interacts with","0.3450620025787714","GPX3 (interacts with) APOA1","0.004285196681163228","false","interacts with","GPX3 (interacts with) APOA1"
"7721","interacts with","0.3675936166078911","GPX3 (interacts with) CLU","1.1835311908292567E-6","false","interacts with","GPX3 (interacts with) CLU"
"7722","interacts with","0.3596726774244104","GPX3 (interacts with) ALB","0.0","false","interacts with","GPX3 (interacts with) ALB"
"7723","interacts with","0.3844956561120115","GPX3 (interacts with) CLEC3B","0.0","false","interacts with","GPX3 (interacts with) CLEC3B"
"7724","interacts with","0.3736667949412159","GPX3 (interacts with) ITIH4","1.1835311908292567E-6","false","interacts with","GPX3 (interacts with) ITIH4"
"7725","interacts with","0.3076031077215666","GPX3 (interacts with) IGHG1","0.0283586604778856","false","interacts with","GPX3 (interacts with) IGHG1"
"7726","interacts with","0.3742241755703743","GPX3 (interacts with) SERPINC1","1.4096222855641827E-8","false","interacts with","GPX3 (interacts with) SERPINC1"
"7727","interacts with","0.30241266709125136","GPX3 (interacts with) SERPINF1","0.0","false","interacts with","GPX3 (interacts with) SERPINF1"
"7728","interacts with","0.35548441980809137","GPX3 (interacts with) SERPING1","1.0023796854330413E-5","false","interacts with","GPX3 (interacts with) SERPING1"
"7729","interacts with","0.3004818413314017","GPX3 (interacts with) APOD","0.0","false","interacts with","GPX3 (interacts with) APOD"
"7730","interacts with","0.3726068423589597","GPX3 (interacts with) CPN2","1.3609158244776154E-10","false","interacts with","GPX3 (interacts with) CPN2"
"7731","interacts with","0.1480423204486332","SELENOP (interacts with) TNFRSF9","0.0283586604778856","false","interacts with","SELENOP (interacts with) TNFRSF9"
"7732","interacts with","0.33842881062094077","SELENOP (interacts with) APOA2","1.3248157415546302E-7","false","interacts with","SELENOP (interacts with) APOA2"
"7733","interacts with","0.3391135143443711","SELENOP (interacts with) APOC3","8.024779115700653E-5","false","interacts with","SELENOP (interacts with) APOC3"
"7734","interacts with","0.3363662711422463","SELENOP (interacts with) RBP4","0.0283586604778856","false","interacts with","SELENOP (interacts with) RBP4"
"7735","interacts with","0.32880794563230376","SELENOP (interacts with) FCN3","0.004285196681163228","false","interacts with","SELENOP (interacts with) FCN3"
"7736","interacts with","0.2935814114429346","SELENOP (interacts with) AZGP1","0.004285196681163228","false","interacts with","SELENOP (interacts with) AZGP1"
"7737","interacts with","0.3649074406026385","SELENOP (interacts with) ITIH1","0.0","false","interacts with","SELENOP (interacts with) ITIH1"
"7738","interacts with","0.28699250068584164","SELENOP (interacts with) FN1","1.1835311908292567E-6","false","interacts with","SELENOP (interacts with) FN1"
"7739","interacts with","0.3059987727686573","SELENOP (interacts with) GPX3","1.3609158244776154E-10","false","interacts with","SELENOP (interacts with) GPX3"
"7740","interacts with","0.24452467784398593","CXCL6 (interacts with) CXCL11","0.0","false","interacts with","CXCL6 (interacts with) CXCL11"
"7741","interacts with","0.43808272189163383","CXCL6 (interacts with) CASP8","1.432542973134332E-9","false","interacts with","CXCL6 (interacts with) CASP8"
"7742","interacts with","0.43039741028079886","CXCL6 (interacts with) SIRT2","0.004285196681163228","false","interacts with","CXCL6 (interacts with) SIRT2"
"7743","interacts with","0.4483112243078794","CXCL6 (interacts with) CXCL1","0.0","false","interacts with","CXCL6 (interacts with) CXCL1"
"7744","interacts with","0.21984392197183622","CXCL6 (interacts with) CXCL8","1.0023796854330413E-5","false","interacts with","CXCL6 (interacts with) CXCL8"
"7745","interacts with","0.20825229768918938","CXCL6 (interacts with) CCL4","0.0","false","interacts with","CXCL6 (interacts with) CCL4"
"7746","interacts with","0.4353520699248317","CXCL6 (interacts with) CD274","0.0283586604778856","false","interacts with","CXCL6 (interacts with) CD274"
"7747","interacts with","0.20811264636693338","GDF15 (interacts with) REN","1.432542973134332E-9","false","interacts with","GDF15 (interacts with) REN"
"7748","interacts with","0.37015331980349814","GDF15 (interacts with) TNFRSF11B","0.0","false","interacts with","GDF15 (interacts with) TNFRSF11B"
"7749","interacts with","0.4670960556106017","GDF15 (interacts with) TNFRSF10B","0.0","false","interacts with","GDF15 (interacts with) TNFRSF10B"
"7750","interacts with","0.44546370290388665","GDF15 (interacts with) PGF","1.0023796854330413E-5","false","interacts with","GDF15 (interacts with) PGF"
"7751","interacts with","0.44177052625341556","GDF15 (interacts with) TNFRSF1B","6.052689173845494E-4","false","interacts with","GDF15 (interacts with) TNFRSF1B"
"7752","interacts with","0.19718110374543724","GDF15 (interacts with) C7","0.0","false","interacts with","GDF15 (interacts with) C7"
"7753","interacts with","0.3356982794945198","GDF15 (interacts with) IL6","0.0","false","interacts with","GDF15 (interacts with) IL6"
"7754","interacts with","0.3873353899910183","GDF15 (interacts with) HGF","0.0","false","interacts with","GDF15 (interacts with) HGF"
"7755","interacts with","0.3784857555397209","GDF15 (interacts with) MMP7","0.0","false","interacts with","GDF15 (interacts with) MMP7"
"7756","interacts with","0.20021231845406384","GDF15 (interacts with) MMP3","0.0","false","interacts with","GDF15 (interacts with) MMP3"
"7757","interacts with","0.26488790014626323","GDF15 (interacts with) FST","0.0","false","interacts with","GDF15 (interacts with) FST"
"7758","interacts with","0.24086511187210016","GDF15 (interacts with) NT-pro-BNP","0.0","false","interacts with","GDF15 (interacts with) NT-pro-BNP"
"7759","interacts with","0.28536185832775235","GDF15 (interacts with) MMP12","0.0","false","interacts with","GDF15 (interacts with) MMP12"
"7760","interacts with","0.259209281605147","GDF15 (interacts with) CXCL8","0.0","false","interacts with","GDF15 (interacts with) CXCL8"
"7761","interacts with","0.3139261077640862","GDF15 (interacts with) TIMELESS","0.0","false","interacts with","GDF15 (interacts with) TIMELESS"
"7762","interacts with","0.2157634523183319","GDF15 (interacts with) CDCP1","0.0","false","interacts with","GDF15 (interacts with) CDCP1"
"7763","interacts with","0.29291680768630884","GDF15 (interacts with) CHI3L1","0.0","false","interacts with","GDF15 (interacts with) CHI3L1"
"7764","interacts with","0.22084981673653564","GDF15 (interacts with) IL1RL1","0.0","false","interacts with","GDF15 (interacts with) IL1RL1"
"7765","interacts with","0.17060971061025598","GDF15 (interacts with) NPPB","0.0283586604778856","false","interacts with","GDF15 (interacts with) NPPB"
"7766","interacts with","0.10181345163758812","GDF15 (interacts with) PTX3","1.1835311908292567E-6","false","interacts with","GDF15 (interacts with) PTX3"
"7767","interacts with","0.20929062429685535","MMP3 (interacts with) IL1RL1","0.0","false","interacts with","MMP3 (interacts with) IL1RL1"
"7768","interacts with","0.15262238702567363","MMP3 (interacts with) KLK6","0.0283586604778856","false","interacts with","MMP3 (interacts with) KLK6"
"7769","interacts with","0.1399726779777486","MMP3 (interacts with) PAPPA","0.0","false","interacts with","MMP3 (interacts with) PAPPA"
"7770","interacts with","0.17425520253941712","MMP3 (interacts with) MB","0.0","false","interacts with","MMP3 (interacts with) MB"
"7771","interacts with","0.15165339948910397","MMP3 (interacts with) LEP","0.0","false","interacts with","MMP3 (interacts with) LEP"
"7772","interacts with","0.12759074736998957","MMP3 (interacts with) LTA","1.432542973134332E-11","false","interacts with","MMP3 (interacts with) LTA"
"7773","interacts with","0.1890229793887432","MMP3 (interacts with) REN","0.0","false","interacts with","MMP3 (interacts with) REN"
"7774","interacts with","0.1726211675609033","MMP3 (interacts with) S100A12","1.432542973134332E-11","false","interacts with","MMP3 (interacts with) S100A12"
"7775","interacts with","0.21552935821820984","MMP3 (interacts with) APOD","0.0","false","interacts with","MMP3 (interacts with) APOD"
"7776","interacts with","0.19016186583751957","MMP3 (interacts with) CHI3L1","0.0283586604778856","false","interacts with","MMP3 (interacts with) CHI3L1"
"7777","interacts with","0.13493176025238882","MMP3 (interacts with) GAL","6.052689173845494E-4","false","interacts with","MMP3 (interacts with) GAL"
"7778","interacts with","0.20001932209293205","MMP3 (interacts with) GDF15","0.0","false","interacts with","MMP3 (interacts with) GDF15"
"7779","interacts with","0.3723722892942579","APOL1 (interacts with) APOA2","1.432542973134332E-11","false","interacts with","APOL1 (interacts with) APOA2"
"7780","interacts with","0.35999827129769846","APOL1 (interacts with) APOC3","0.004285196681163228","false","interacts with","APOL1 (interacts with) APOC3"
"7781","interacts with","0.35532393737093737","APOL1 (interacts with) APOC2","0.004285196681163228","false","interacts with","APOL1 (interacts with) APOC2"
"7782","interacts with","0.6644491369022992","APOL1 (interacts with) HPR","0.0","false","interacts with","APOL1 (interacts with) HPR"
"7783","interacts with","0.4184216547042801","APOL1 (interacts with) PLG","0.0","false","interacts with","APOL1 (interacts with) PLG"
"7784","interacts with","0.4142724215283446","APOL1 (interacts with) SERPIND1","0.0","false","interacts with","APOL1 (interacts with) SERPIND1"
"7785","interacts with","0.3074354442529053","APOL1 (interacts with) HBE1","6.052689173845494E-4","false","interacts with","APOL1 (interacts with) HBE1"
"7786","interacts with","0.3234975138448158","APOL1 (interacts with) SHBG","0.0","false","interacts with","APOL1 (interacts with) SHBG"
"7787","interacts with","0.3042387372538821","HPR (interacts with) Total-IGHG","1.3248157415546302E-7","false","interacts with","HPR (interacts with) Total-IGHG"
"7788","interacts with","0.3167367960122561","HPR (interacts with) SHBG","1.3248157415546302E-7","false","interacts with","HPR (interacts with) SHBG"
"7789","interacts with","0.30173653216551166","HPR (interacts with) IGHG3","0.004285196681163228","false","interacts with","HPR (interacts with) IGHG3"
"7790","interacts with","0.3515105162178141","HPR (interacts with) MRS2","0.0","false","interacts with","HPR (interacts with) MRS2"
"7791","interacts with","0.30102133122241076","HPR (interacts with) HBD","0.004285196681163228","false","interacts with","HPR (interacts with) HBD"
"7792","interacts with","0.3037698175467581","HPR (interacts with) CD5L","8.024779115700653E-5","false","interacts with","HPR (interacts with) CD5L"
"7793","interacts with","0.34728080842543385","HPR (interacts with) APOM","0.0","false","interacts with","HPR (interacts with) APOM"
"7794","interacts with","0.3387253473177794","HPR (interacts with) APOH","6.052689173845494E-4","false","interacts with","HPR (interacts with) APOH"
"7795","interacts with","0.31935260414154626","HPR (interacts with) FBLN1","0.0283586604778856","false","interacts with","HPR (interacts with) FBLN1"
"7796","interacts with","0.6642793256323113","HPR (interacts with) APOL1","0.0","false","interacts with","HPR (interacts with) APOL1"
"7797","interacts with","0.15013696576188876","CX3CL1 (interacts with) GSN","0.004285196681163228","false","interacts with","CX3CL1 (interacts with) GSN"
"7798","interacts with","0.3235676699239888","CX3CL1 (interacts with) THBD","0.0","false","interacts with","CX3CL1 (interacts with) THBD"
"7799","interacts with","0.25167541028580126","CX3CL1 (interacts with) HBEGF","0.0283586604778856","false","interacts with","CX3CL1 (interacts with) HBEGF"
"7800","interacts with","0.3383391040075937","CX3CL1 (interacts with) TNFRSF1A","0.0","false","interacts with","CX3CL1 (interacts with) TNFRSF1A"
"7801","interacts with","0.09300577800547767","CX3CL1 (interacts with) BDNF","6.052689173845494E-4","false","interacts with","CX3CL1 (interacts with) BDNF"
"7802","interacts with","0.3598226494231537","CX3CL1 (interacts with) CSF1","0.0","false","interacts with","CX3CL1 (interacts with) CSF1"
"7803","interacts with","0.19559236791846102","CX3CL1 (interacts with) KITLG","0.0","false","interacts with","CX3CL1 (interacts with) KITLG"
"7804","interacts with","0.1604911422506169","CX3CL1 (interacts with) VEGFD","0.0","false","interacts with","CX3CL1 (interacts with) VEGFD"
"7805","interacts with","0.38527407055972035","THBD (interacts with) TNFRSF1A","0.0","false","interacts with","THBD (interacts with) TNFRSF1A"
"7806","interacts with","0.21482983899702338","THBD (interacts with) TEK","1.1835311908292567E-6","false","interacts with","THBD (interacts with) TEK"
"7807","interacts with","0.31122736016715363","THBD (interacts with) IL16","0.0","false","interacts with","THBD (interacts with) IL16"
"7808","interacts with","0.18317005157911606","THBD (interacts with) KITLG","1.432542973134332E-9","false","interacts with","THBD (interacts with) KITLG"
"7809","interacts with","0.3746487672409985","THBD (interacts with) VEGFA","8.024779115700653E-5","false","interacts with","THBD (interacts with) VEGFA"
"7810","interacts with","0.227387389021656","THBD (interacts with) CMA1","6.052689173845494E-4","false","interacts with","THBD (interacts with) CMA1"
"7811","interacts with","0.2986760935481183","THBD (interacts with) F2R","0.0","false","interacts with","THBD (interacts with) F2R"
"7812","interacts with","0.3244376613944457","THBD (interacts with) CX3CL1","0.0","false","interacts with","THBD (interacts with) CX3CL1"
"7813","interacts with","0.3167639829439159","SHBG (interacts with) VTN","6.052689173845494E-4","false","interacts with","SHBG (interacts with) VTN"
"7814","interacts with","0.3245093805377626","SHBG (interacts with) SERPIND1","0.004285196681163228","false","interacts with","SHBG (interacts with) SERPIND1"
"7815","interacts with","0.32970710577162426","SHBG (interacts with) SERPINA7","6.052689173845494E-4","false","interacts with","SHBG (interacts with) SERPINA7"
"7816","interacts with","0.32208470290616","SHBG (interacts with) SERPINF1","8.024779115700653E-5","false","interacts with","SHBG (interacts with) SERPINF1"
"7817","interacts with","0.3308239911285841","SHBG (interacts with) CP","0.0","false","interacts with","SHBG (interacts with) CP"
"7818","interacts with","0.3201493764883945","SHBG (interacts with) C7","1.1835311908292567E-6","false","interacts with","SHBG (interacts with) C7"
"7819","interacts with","0.31033061581663396","SHBG (interacts with) HPR","1.4096222855641827E-8","false","interacts with","SHBG (interacts with) HPR"
"7820","interacts with","0.31903636032672045","SHBG (interacts with) APOA1","0.0","false","interacts with","SHBG (interacts with) APOA1"
"7821","interacts with","0.16960683212299058","SHBG (interacts with) GH1","0.0283586604778856","false","interacts with","SHBG (interacts with) GH1"
"7822","interacts with","0.30945436239155755","SHBG (interacts with) APOC3","0.0283586604778856","false","interacts with","SHBG (interacts with) APOC3"
"7823","interacts with","0.32818037241717096","SHBG (interacts with) APOL1","0.0","false","interacts with","SHBG (interacts with) APOL1"
"7824","interacts with","0.2966318256687247","SHBG (interacts with) FN1","1.0023796854330413E-5","false","interacts with","SHBG (interacts with) FN1"
"7825","interacts with","0.31112151807862604","SHBG (interacts with) FBLN1","0.0","false","interacts with","SHBG (interacts with) FBLN1"
"7826","interacts with","0.3669390392058446","SHBG (interacts with) CFH","0.004285196681163228","false","interacts with","SHBG (interacts with) CFH"
"7827","interacts with","0.3059593860072979","SHBG (interacts with) HBA1","0.004285196681163228","false","interacts with","SHBG (interacts with) HBA1"
"7828","interacts with","0.33207139784641276","SHBG (interacts with) C1S","0.0283586604778856","false","interacts with","SHBG (interacts with) C1S"
"7829","interacts with","0.34287848895949474","SHBG (interacts with) FCN3","0.0","false","interacts with","SHBG (interacts with) FCN3"
"7830","interacts with","0.31150458101905704","SHBG (interacts with) MBL2","0.0283586604778856","false","interacts with","SHBG (interacts with) MBL2"
"7831","interacts with","0.300051467927308","SHBG (interacts with) STOM","0.004285196681163228","false","interacts with","SHBG (interacts with) STOM"
"7832","interacts with","0.3159544847754338","SHBG (interacts with) Total-IGHG","0.0","false","interacts with","SHBG (interacts with) Total-IGHG"
"7833","interacts with","0.3200910517135295","SHBG (interacts with) RBP4","1.432542973134332E-9","false","interacts with","SHBG (interacts with) RBP4"
"7834","interacts with","0.10977217433739472","TNF (interacts with) IL22RA1","0.0","false","interacts with","TNF (interacts with) IL22RA1"
"7835","interacts with","0.14136388549721174","TNF (interacts with) IL20RA","1.3609158244776154E-10","false","interacts with","TNF (interacts with) IL20RA"
"7836","interacts with","0.1105051297051733","TNF (interacts with) ARTN","0.0","false","interacts with","TNF (interacts with) ARTN"
"7837","interacts with","0.12992217957348604","TNF (interacts with) PDGFB","0.0","false","interacts with","TNF (interacts with) PDGFB"
"7838","interacts with","0.140356833297646","TNF (interacts with) IL20","0.0","false","interacts with","TNF (interacts with) IL20"
"7839","interacts with","0.11696405689597247","TNF (interacts with) IL1A","6.052689173845494E-4","false","interacts with","TNF (interacts with) IL1A"
"7840","interacts with","0.1394419699217813","TNF (interacts with) IL13","0.0","false","interacts with","TNF (interacts with) IL13"
"7841","interacts with","0.13569250707804847","TNF (interacts with) IL2","0.0","false","interacts with","TNF (interacts with) IL2"
"7842","interacts with","0.08263684288647928","TSLP (interacts with) ARTN","0.0","false","interacts with","TSLP (interacts with) ARTN"
"7843","interacts with","0.097425618337494","TSLP (interacts with) LIF","0.004285196681163228","false","interacts with","TSLP (interacts with) LIF"
"7844","interacts with","0.09603035974856779","TSLP (interacts with) IL2","6.052689173845494E-4","false","interacts with","TSLP (interacts with) IL2"
"7845","interacts with","0.10061572979977655","TSLP (interacts with) IL24","0.0","false","interacts with","TSLP (interacts with) IL24"
"7846","interacts with","0.10338762025435155","TSLP (interacts with) IL2RB","1.4096222855641827E-8","false","interacts with","TSLP (interacts with) IL2RB"
"7847","interacts with","0.09631204440335252","TSLP (interacts with) TNF","8.024779115700653E-5","false","interacts with","TSLP (interacts with) TNF"
"7848","interacts with","0.17165168853575427","FST (interacts with) IL1RL1","0.004285196681163228","false","interacts with","FST (interacts with) IL1RL1"
"7849","interacts with","0.26157047641472486","FST (interacts with) GDF15","0.0","false","interacts with","FST (interacts with) GDF15"
"7850","interacts with","0.23979956026621696","FST (interacts with) CHI3L1","1.3248157415546302E-7","false","interacts with","FST (interacts with) CHI3L1"
"7851","interacts with","0.23245134704182616","FST (interacts with) CTSD","0.004285196681163228","false","interacts with","FST (interacts with) CTSD"
"7852","interacts with","0.1046774753153017","FST (interacts with) FGF19","0.0283586604778856","false","interacts with","FST (interacts with) FGF19"
"7853","interacts with","0.2314340911081582","FST (interacts with) PLAT","1.0023796854330413E-5","false","interacts with","FST (interacts with) PLAT"
"7854","interacts with","0.24721164899386897","FST (interacts with) TNFRSF10B","1.1835311908292567E-6","false","interacts with","FST (interacts with) TNFRSF10B"
"7855","interacts with","0.22935666425733092","FST (interacts with) RETN","8.024779115700653E-5","false","interacts with","FST (interacts with) RETN"
"7856","interacts with","0.2847047397387068","IGHG4 (interacts with) FGA","0.0283586604778856","false","interacts with","IGHG4 (interacts with) FGA"
"7857","interacts with","0.2971566374649518","IGHG4 (interacts with) Total-IGHG","0.0","false","interacts with","IGHG4 (interacts with) Total-IGHG"
"7858","interacts with","0.31581336538913735","IGHG4 (interacts with) CP","6.052689173845494E-4","false","interacts with","IGHG4 (interacts with) CP"
"7859","interacts with","0.29569019320694073","IGHG4 (interacts with) IGHA1","0.0283586604778856","false","interacts with","IGHG4 (interacts with) IGHA1"
"7860","interacts with","0.28596360093334083","IGHG4 (interacts with) IGHG1","0.0283586604778856","false","interacts with","IGHG4 (interacts with) IGHG1"
"7861","interacts with","0.27541961884766264","IGHG4 (interacts with) IGHG2","1.432542973134332E-9","false","interacts with","IGHG4 (interacts with) IGHG2"
"7862","interacts with","0.17903435403011567","NGF (interacts with) ESM1","0.0283586604778856","false","interacts with","NGF (interacts with) ESM1"
"7863","interacts with","0.2350396541135654","NGF (interacts with) VEGFA","0.0283586604778856","false","interacts with","NGF (interacts with) VEGFA"
"7864","interacts with","0.21527462053047827","NGF (interacts with) CCL3","1.3609158244776154E-10","false","interacts with","NGF (interacts with) CCL3"
"7865","interacts with","0.2221078187074055","NGF (interacts with) TNFRSF10B","1.3609158244776154E-10","false","interacts with","NGF (interacts with) TNFRSF10B"
"7866","interacts with","0.19988664197892297","NGF (interacts with) IL6R","0.004285196681163228","false","interacts with","NGF (interacts with) IL6R"
"7867","interacts with","0.21131028299947924","NGF (interacts with) RETN","0.0","false","interacts with","NGF (interacts with) RETN"
"7868","interacts with","0.2708383878257991","IL6R (interacts with) CXCL16","0.0","false","interacts with","IL6R (interacts with) CXCL16"
"7869","interacts with","0.20175756690475746","IL6R (interacts with) CXCL8","0.0283586604778856","false","interacts with","IL6R (interacts with) CXCL8"
"7870","interacts with","0.28475749489210184","IL6R (interacts with) TNFRSF10B","0.004285196681163228","false","interacts with","IL6R (interacts with) TNFRSF10B"
"7871","interacts with","0.2895140373776325","IL6R (interacts with) FABP4","0.0","false","interacts with","IL6R (interacts with) FABP4"
"7872","interacts with","0.28624952488152244","IL6R (interacts with) VEGFA","0.0","false","interacts with","IL6R (interacts with) VEGFA"
"7873","interacts with","0.29898343718883996","IL6R (interacts with) CSTB","0.0","false","interacts with","IL6R (interacts with) CSTB"
"7874","interacts with","0.19681582347240692","IL6R (interacts with) NGF","8.024779115700653E-5","false","interacts with","IL6R (interacts with) NGF"
"7875","interacts with","0.2822164170794919","CCL23 (interacts with) TNFSF12","0.0","false","interacts with","CCL23 (interacts with) TNFSF12"
"7876","interacts with","0.2869276046980791","CCL23 (interacts with) IL10RB","1.4096222855641827E-8","false","interacts with","CCL23 (interacts with) IL10RB"
"7877","interacts with","0.16451177152216137","CCL23 (interacts with) AZGP1","1.1835311908292567E-6","false","interacts with","CCL23 (interacts with) AZGP1"
"7878","interacts with","0.2766959695480481","CCL23 (interacts with) IL10","1.3248157415546302E-7","false","interacts with","CCL23 (interacts with) IL10"
"7879","interacts with","0.28900724083060697","CCL23 (interacts with) TGFA","0.0","false","interacts with","CCL23 (interacts with) TGFA"
"7880","interacts with","0.25361546403085633","CCL23 (interacts with) CXCL9","0.0283586604778856","false","interacts with","CCL23 (interacts with) CXCL9"
"7881","interacts with","0.302032581304494","CCL23 (interacts with) TNFRSF9","0.0","false","interacts with","CCL23 (interacts with) TNFRSF9"
"7882","interacts with","0.20877971097730433","CXCL9 (interacts with) IFNG","1.4096222855641827E-8","false","interacts with","CXCL9 (interacts with) IFNG"
"7883","interacts with","0.27956019108265673","CXCL9 (interacts with) TNFRSF1B","0.0","false","interacts with","CXCL9 (interacts with) TNFRSF1B"
"7884","interacts with","0.2384491879504767","CXCL9 (interacts with) MMP12","0.004285196681163228","false","interacts with","CXCL9 (interacts with) MMP12"
"7885","interacts with","0.30818679338420807","CXCL9 (interacts with) TNFRSF9","0.0","false","interacts with","CXCL9 (interacts with) TNFRSF9"
"7886","interacts with","0.24906420173705163","CXCL9 (interacts with) CDCP1","1.4096222855641827E-8","false","interacts with","CXCL9 (interacts with) CDCP1"
"7887","interacts with","0.26163703991874265","CXCL9 (interacts with) FGF5","0.0","false","interacts with","CXCL9 (interacts with) FGF5"
